t_leader,t_follower,leader__shoulder_pan.pos,follower__shoulder_pan.pos,leader__shoulder_lift.pos,follower__shoulder_lift.pos,leader__elbow_flex.pos,follower__elbow_flex.pos,leader__wrist_flex.pos,follower__wrist_flex.pos,leader__wrist_roll.pos,follower__wrist_roll.pos,leader__gripper.pos,follower__gripper.pos
0.200526250999701,0.20330277799985197,-10.08890606880557,-8.324165749908317,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.152625152625163,1.7937219730941705,2.0314547837483614
0.2047291700000642,0.20730624699990585,-10.08890606880557,-8.324165749908317,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.152625152625163,1.7937219730941705,2.0314547837483614
0.20885164599985728,0.21168138599978192,-10.08890606880557,-8.470847084708467,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.152625152625163,1.7937219730941705,2.0314547837483614
0.21331500299993422,0.21595210499981476,-10.08890606880557,-8.470847084708467,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.152625152625163,1.7937219730941705,2.0314547837483614
0.21784550799975477,0.2208638269999028,-10.08890606880557,-8.544187752108542,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.201465201465211,1.7937219730941705,2.0314547837483614
0.22234185799970874,0.22489714299990737,-10.08890606880557,-8.544187752108542,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.201465201465211,1.7937219730941705,2.0314547837483614
0.22647480399973574,0.22909466300006898,-10.08890606880557,-8.617528419508616,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.201465201465211,1.7937219730941705,2.0314547837483614
0.2307030219999433,0.2332941159997972,-10.08890606880557,-8.617528419508616,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.25030525030526,1.7937219730941705,2.0314547837483614
0.23483779199978017,0.23782625400008328,-10.08890606880557,-8.617528419508616,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.25030525030526,1.7937219730941705,2.0314547837483614
0.23944467199999053,0.2423641029999999,-10.08890606880557,-8.617528419508616,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.25030525030526,1.7937219730941705,2.0314547837483614
0.2440058849997513,0.24699467799973718,-10.08890606880557,-8.617528419508616,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.25030525030526,1.7937219730941705,2.0314547837483614
0.24893749600005322,0.2522215919998416,-10.08890606880557,-8.617528419508616,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.25030525030526,1.7937219730941705,2.0314547837483614
0.25387990599983823,0.2571530619998157,-10.08890606880557,-8.690869086908691,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.299145299145309,1.7937219730941705,2.0314547837483614
0.25880667699993865,0.2618381419997604,-10.08890606880557,-8.764209754308766,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.299145299145309,1.7937219730941705,2.0314547837483614
0.26349471300000005,0.26624610299995766,-10.08890606880557,-8.764209754308766,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.347985347985357,1.7937219730941705,2.0314547837483614
0.26794775999997,0.27107170099998257,-10.08890606880557,-8.83755042170884,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.347985347985357,1.7937219730941705,2.0314547837483614
0.2727892379998593,0.27568111599975964,-10.08890606880557,-8.910891089108901,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.347985347985357,1.7937219730941705,2.0314547837483614
0.2772532159997354,0.27988773300012326,-10.08890606880557,-8.98423175650899,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.347985347985357,1.7937219730941705,2.0314547837483614
0.28146884999978283,0.2841634809997231,-10.08890606880557,-9.05757242390905,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.347985347985357,1.7937219730941705,2.0314547837483614
0.286166374000004,0.289687332000085,-10.08890606880557,-9.13091309130914,-100.0,-99.33416562630046,99.45848375451263,99.4609164420485,-99.0418118466899,-98.4771573604061,5.641025641025649,5.347985347985357,1.7937219730941705,2.0314547837483614
