Time_s,ADC
1.92,107
1.92,107
1.92,109
1.92,110
1.92,110
1.93,109
1.93,113
1.93,116
1.93,116
1.93,117
1.93,120
1.94,120
1.94,124
1.94,130
1.94,132
1.94,130
1.94,127
1.95,126
1.95,125
1.95,124
1.95,120
1.95,117
1.95,117
1.96,119
1.96,123
1.96,126
1.96,125
1.96,122
1.96,121
1.97,118
1.97,115
1.97,112
1.97,109
1.97,106
1.97,104
1.97,103
1.98,104
1.98,102
1.98,99
1.98,97
1.98,99
1.98,98
1.98,97
1.99,97
1.99,95
1.99,93
1.99,91
1.99,90
1.99,90
2.0,90
2.0,94
2.0,105
2.0,108
2.0,112
2.0,118
2.01,126
2.01,136
2.01,140
2.01,142
2.01,139
2.01,150
2.02,152
2.02,153
2.02,151
2.02,149
2.02,153
2.02,149
2.03,146
2.03,142
2.03,142
2.03,142
2.03,141
2.03,138
2.03,135
2.04,133
2.04,130
2.04,127
2.04,124
2.04,123
2.04,123
2.05,128
2.05,134
2.05,137
2.05,143
2.05,140
2.05,137
2.06,136
2.06,136
2.06,144
2.06,140
2.06,137
2.06,133
2.07,130
2.07,126
2.07,123
2.07,121
2.07,118
2.07,126
2.07,136
2.08,134
2.08,133
2.08,135
2.08,140
2.08,139
2.08,138
2.09,141
2.09,148
2.09,150
2.09,153
2.09,150
2.09,149
2.1,158
2.1,159
2.1,165
2.1,166
2.1,165
2.1,161
2.11,168
2.11,185
2.11,188
2.11,191
2.11,193
2.11,195
2.11,192
2.12,194
2.12,195
2.12,190
2.12,188
2.12,186
2.12,183
2.13,180
2.13,185
2.13,182
2.13,180
2.13,177
2.13,173
2.14,170
2.14,168
2.14,165
2.14,170
2.14,181
2.14,177
2.15,173
2.15,173
2.15,173
2.15,182
2.15,183
2.15,188
2.15,186
2.16,186
2.16,181
2.16,187
2.16,186
2.16,190
2.16,201
2.17,195
2.17,193
2.17,192
2.17,200
2.17,215
2.17,222
2.17,235
2.18,228
2.18,224
2.18,223
2.18,218
2.18,214
2.19,208
2.19,202
2.19,197
2.19,196
2.19,194
2.19,189
2.19,190
2.2,187
2.2,190
2.2,193
2.2,189
2.2,182
2.2,178
2.21,176
2.21,171
2.21,166
2.21,163
2.21,169
2.21,181
2.22,185
2.22,196
2.22,197
2.22,206
2.22,213
2.22,227
2.23,223
2.23,216
2.23,211
2.23,206
2.23,202
2.23,197
2.23,192
2.24,188
2.24,203
2.24,209
2.24,215
2.24,210
2.24,210
2.25,206
2.25,201
2.25,196
2.25,194
2.25,194
2.25,200
2.26,195
2.26,190
2.26,192
2.26,189
2.26,192
2.26,189
2.27,187
2.27,186
2.27,183
2.27,183
2.27,181
2.27,183
2.27,215
2.28,228
2.28,244
2.28,243
2.28,235
2.28,227
2.28,229
2.29,227
2.29,219
2.29,215
2.29,209
2.29,202
2.29,197
2.3,192
2.3,195
2.3,215
2.3,219
2.3,223
2.3,217
2.31,212
2.31,209
2.31,205
2.31,202
2.31,203
2.31,201
2.31,200
2.32,201
2.32,208
2.32,207
2.32,211
2.32,210
2.32,206
2.33,199
2.33,196
2.33,196
2.33,191
2.33,191
2.33,196
2.34,203
2.34,210
2.34,208
2.34,201
2.34,194
2.34,189
2.34,186
2.35,192
2.35,194
2.35,194
2.35,192
2.35,187
2.36,182
2.36,181
2.36,177
2.36,172
2.36,166
2.36,164
2.36,169
2.37,176
2.37,172
2.37,168
2.37,176
2.37,176
2.37,171
2.38,171
2.38,168
2.38,166
2.38,165
2.38,170
2.38,185
2.38,185
2.39,183
2.39,181
2.39,181
2.39,185
2.39,189
2.4,188
2.4,189
2.4,189
2.4,184
2.4,177
2.4,173
2.4,168
2.41,165
2.41,161
2.41,156
2.41,154
2.41,157
2.41,165
2.42,180
2.42,180
2.42,177
2.42,174
2.42,172
2.42,170
2.42,166
2.43,161
2.43,158
2.43,156
2.43,166
2.43,166
2.44,170
2.44,166
2.44,161
2.44,161
2.44,162
2.44,165
2.44,160
2.45,159
2.45,157
2.45,158
2.45,167
2.45,165
2.45,167
2.46,166
2.46,163
2.46,159
2.46,154
2.46,151
2.46,152
2.46,155
2.47,154
2.47,152
2.47,154
2.47,155
2.47,155
2.48,154
2.48,152
2.48,150
2.48,147
2.48,143
2.48,143
2.48,153
2.49,158
2.49,182
2.49,186
2.49,192
2.49,205
2.49,213
2.5,216
2.5,214
2.5,216
2.5,219
2.5,214
2.5,209
2.5,208
2.51,208
2.51,203
2.51,198
2.51,193
2.51,196
2.51,195
2.52,197
2.52,223
2.52,237
2.52,234
2.52,230
2.52,236
2.53,236
2.53,228
2.53,224
2.53,222
2.53,228
2.53,225
2.54,225
2.54,220
2.54,214
2.54,209
2.54,203
2.54,200
2.54,195
2.55,196
2.55,193
2.55,192
2.55,189
2.55,183
2.55,177
2.56,173
2.56,172
2.56,168
2.56,178
2.56,182
2.56,179
2.57,174
2.57,172
2.57,168
2.57,163
2.57,159
2.57,156
2.58,152
2.58,150
2.58,151
2.58,149
2.58,145
2.58,141
2.58,139
2.59,135
2.59,136
2.59,136
2.59,134
2.59,132
2.59,135
2.6,136
2.6,148
2.6,156
2.6,161
2.6,167
2.6,180
2.61,179
2.61,178
2.61,182
2.61,188
2.61,192
2.61,188
2.62,189
2.62,188
2.62,188
2.62,184
2.62,179
2.62,174
2.63,169
2.63,164
2.63,160
2.63,156
2.63,155
2.63,153
2.63,149
2.64,146
2.64,145
2.64,143
2.64,141
2.64,138
2.64,135
2.65,137
2.65,134
2.65,131
2.65,134
2.65,131
2.65,134
2.66,135
2.66,133
2.66,135
2.66,134
2.66,143
2.66,146
2.67,145
2.67,152
2.67,149
2.67,149
2.67,147
2.67,143
2.67,141
2.68,138
2.68,136
2.68,132
2.68,131
2.68,136
2.68,133
2.69,130
2.69,126
2.69,123
2.69,120
2.69,117
2.69,115
2.7,114
2.7,112
2.7,111
2.7,108
2.7,104
2.7,102
2.71,100
2.71,98
2.71,96
2.71,97
2.71,97
2.71,100
2.71,101
2.72,102
2.72,100
2.72,99
2.72,99
2.72,101
2.72,104
2.73,104
2.73,101
2.73,99
2.73,97
2.73,96
2.73,94
2.74,91
2.74,89
2.74,87
2.74,87
2.74,85
2.74,89
2.74,88
2.75,86
2.75,85
2.75,86
2.75,84
2.75,82
2.75,80
2.75,79
2.76,80
2.76,80
2.76,78
2.76,77
2.76,76
2.76,75
2.77,74
2.77,74
2.77,77
2.77,76
2.77,74
2.77,72
2.78,79
2.78,77
2.78,76
2.78,74
2.78,72
2.78,72
2.78,70
2.79,69
2.79,68
2.79,69
2.79,70
2.79,72
2.79,72
2.8,74
2.8,74
2.8,72
2.8,74
2.8,74
2.8,76
2.8,77
2.81,77
2.81,80
2.81,79
2.81,80
2.81,81
2.81,81
2.81,80
2.82,79
2.82,78
2.82,76
2.82,79
2.82,81
2.83,80
2.83,80
2.83,80
2.83,82
2.83,82
2.83,82
2.83,80
2.84,78
2.84,75
2.84,75
2.84,75
2.84,75
2.84,73
2.84,71
2.85,70
2.85,69
2.85,69
2.85,68
2.85,68
2.85,69
2.86,69
2.86,69
2.86,68
2.86,66
2.86,64
2.86,63
2.87,61
2.87,60
2.87,63
2.87,64
2.87,65
2.87,65
2.87,64
2.88,63
2.88,64
2.88,66
2.88,66
2.88,66
2.88,64
2.88,63
2.89,62
2.89,61
2.89,63
2.89,63
2.89,62
2.89,61
2.9,59
2.9,59
2.9,59
2.9,58
2.9,57
2.9,58
2.91,57
2.91,57
2.91,57
2.91,55
2.91,56
2.91,55
2.91,55
2.92,55
2.92,54
2.92,53
2.92,55
2.92,54
2.92,52
2.93,51
2.93,51
2.93,53
2.93,53
2.93,54
2.93,53
2.93,52
2.94,51
2.94,50
2.94,51
2.94,51
2.94,50
2.94,49
2.95,49
2.95,49
2.95,50
2.95,50
2.95,49
2.95,48
2.95,48
2.96,48
2.96,49
2.96,48
2.96,48
2.96,48
2.96,48
2.97,48
2.97,47
2.97,46
2.97,47
2.97,46
2.97,47
2.97,46
2.98,45
2.98,45
2.98,46
2.98,45
2.98,45
2.98,45
2.98,46
2.99,46
2.99,48
2.99,49
2.99,48
2.99,47
3.0,49
3.0,48
3.0,49
3.0,48
3.0,47
3.0,47
3.0,46
3.01,49
3.01,51
3.01,52
3.01,51
3.01,52
3.01,53
3.01,55
3.02,55
3.02,54
3.02,53
3.02,52
3.02,54
3.02,54
3.03,54
3.03,53
3.03,53
3.03,53
3.03,53
3.03,52
3.04,53
3.04,52
3.04,51
3.04,52
3.04,51
3.04,50
3.04,50
3.05,51
3.05,51
3.05,52
3.05,52
3.05,51
3.05,50
3.05,49
3.06,50
3.06,51
3.06,50
3.06,50
3.06,50
3.06,51
3.07,51
3.07,50
3.07,49
3.07,49
3.07,49
3.07,49
3.08,49
3.08,47
3.08,48
3.08,49
3.08,50
3.08,50
3.08,50
3.09,49
3.09,48
3.09,48
3.09,50
3.09,49
3.09,48
3.09,49
3.1,50
3.1,53
3.1,55
3.1,54
3.1,54
3.1,53
3.11,53
3.11,54
3.11,54
3.11,53
3.11,54
3.11,54
3.12,54
3.12,54
3.12,52
3.12,53
3.12,53
3.12,52
3.12,51
3.13,51
3.13,50
3.13,51
3.13,51
3.13,52
3.13,52
3.14,51
3.14,50
3.14,49
3.14,50
3.14,49
3.14,48
3.14,48
3.15,49
3.15,51
3.15,52
3.15,51
3.15,50
3.15,50
3.15,49
3.16,49
3.16,49
3.16,47
3.16,47
3.16,49
3.16,51
3.17,52
3.17,51
3.17,50
3.17,49
3.17,50
3.17,50
3.18,49
3.18,48
3.18,49
3.18,48
3.18,48
3.18,47
3.18,47
3.19,46
3.19,46
3.19,48
3.19,48
3.19,47
3.19,50
3.2,53
3.2,55
3.2,56
3.2,55
3.2,55
3.2,53
3.21,53
3.21,53
3.21,54
3.21,53
3.21,52
3.21,52
3.21,52
3.22,53
3.22,52
3.22,51
3.22,52
3.22,51
3.22,50
3.22,49
3.23,48
3.23,49
3.23,51
3.23,52
3.23,52
3.23,52
3.24,50
3.24,50
3.24,49
3.24,50
3.24,50
3.24,48
3.25,50
3.25,51
3.25,54
3.25,55
3.25,54
3.25,53
3.25,52
3.26,51
3.26,51
3.26,50
3.26,49
3.26,50
3.26,51
3.27,53
3.27,55
3.27,55
3.27,55
3.27,54
3.27,55
3.27,55
3.28,54
3.28,53
3.28,54
3.28,54
3.28,54
3.28,53
3.28,52
3.29,51
3.29,50
