Time_s,ADC
2.17,86
2.17,84
2.17,83
2.17,83
2.17,84
2.17,86
2.18,85
2.18,85
2.18,84
2.18,83
2.18,86
2.18,86
2.19,84
2.19,84
2.19,84
2.19,84
2.19,85
2.19,83
2.2,83
2.2,81
2.2,82
2.2,85
2.2,84
2.2,82
2.2,83
2.21,82
2.21,85
2.21,85
2.21,83
2.21,83
2.21,82
2.21,83
2.22,85
2.22,84
2.22,82
2.22,82
2.22,82
2.22,84
2.23,84
2.23,83
2.23,82
2.23,81
2.23,83
2.23,84
2.24,82
2.24,81
2.24,82
2.24,81
2.24,83
2.24,82
2.24,82
2.25,82
2.25,81
2.25,84
2.25,85
2.25,83
2.25,84
2.26,84
2.26,85
2.26,87
2.26,86
2.26,85
2.26,84
2.27,83
2.27,86
2.27,86
2.27,84
2.27,83
2.27,83
2.27,84
2.28,84
2.28,83
2.28,82
2.28,82
2.28,82
2.28,84
2.28,83
2.29,82
2.29,82
2.29,82
2.29,84
2.29,84
2.29,83
2.3,82
2.3,82
2.3,83
2.3,85
2.3,84
2.3,83
2.31,82
2.31,83
2.31,85
2.31,84
2.31,84
2.31,83
2.31,82
2.32,85
2.32,86
2.32,83
2.32,83
2.32,83
2.32,84
2.33,85
2.33,84
2.33,83
2.33,83
2.33,82
2.33,84
2.33,85
2.34,83
2.34,82
2.34,82
2.34,83
2.34,85
2.34,83
2.34,83
2.35,82
2.35,82
2.35,85
2.35,84
2.35,82
2.36,82
2.36,82
2.36,84
2.36,84
2.36,83
2.36,83
2.36,82
2.37,84
2.37,85
2.37,84
2.37,82
2.37,82
2.37,82
2.37,84
2.38,83
2.38,83
2.38,83
2.38,82
2.38,84
2.38,85
2.39,83
2.39,82
2.39,82
2.39,83
2.39,84
2.39,83
2.4,83
2.4,82
2.4,81
2.4,85
2.4,86
2.4,84
2.4,83
2.41,83
2.41,84
2.41,85
2.41,83
2.41,84
2.41,82
2.42,83
2.42,86
2.42,85
2.42,83
2.42,83
2.42,83
2.42,84
2.43,84
2.43,83
2.43,84
2.43,83
2.43,84
2.43,85
2.44,84
2.44,83
2.44,84
2.44,84
2.44,85
2.44,85
2.44,83
2.45,83
2.45,83
2.45,84
2.45,86
2.45,84
2.45,84
2.46,84
2.46,85
2.46,86
2.46,85
2.46,85
2.46,84
2.46,83
2.47,86
2.47,87
2.47,85
2.47,85
2.47,85
2.47,85
2.48,88
2.48,86
2.48,86
2.48,85
2.48,85
2.48,88
2.49,88
2.49,86
2.49,87
2.49,87
2.49,88
2.49,88
2.49,86
2.5,87
2.5,86
2.5,86
2.5,88
2.5,88
2.5,85
2.5,86
2.51,85
2.51,86
2.51,86
2.51,84
2.51,83
2.51,81
2.52,82
2.52,84
2.52,83
2.52,81
2.52,82
2.52,82
2.53,85
2.53,85
2.53,87
2.53,89
2.53,90
2.53,99
2.53,109
2.54,111
2.54,116
2.54,126
2.54,129
2.54,127
2.54,131
2.55,135
2.55,132
2.55,133
2.55,131
2.55,131
2.55,142
2.55,145
2.56,149
2.56,166
2.56,172
2.56,167
2.56,163
2.57,161
2.57,170
2.57,176
2.57,174
2.57,182
2.57,189
2.57,190
2.58,187
2.58,184
2.58,181
2.58,179
2.58,185
2.58,190
2.59,186
2.59,191
2.59,212
2.59,215
2.59,216
2.59,232
2.59,236
2.6,235
