Time_s,ADC
3.12,98
3.12,106
3.12,112
3.12,115
3.13,114
3.13,126
3.13,140
3.13,145
3.13,148
3.13,152
3.14,149
3.14,149
3.14,145
3.14,142
3.14,138
3.14,134
3.14,130
3.15,126
3.15,123
3.15,123
3.15,122
3.15,120
3.15,117
3.16,117
3.16,123
3.16,127
3.16,125
3.16,122
3.16,123
3.17,123
3.17,121
3.17,119
3.17,118
3.17,117
3.17,115
3.18,112
3.18,109
3.18,106
3.18,104
3.18,101
3.18,99
3.19,96
3.19,94
3.19,92
3.19,89
3.19,86
3.19,86
3.19,98
3.2,114
3.2,117
3.2,120
3.2,130
3.2,136
3.2,137
3.21,136
3.21,132
3.21,128
3.21,125
3.21,124
3.21,124
3.22,122
3.22,123
3.22,127
3.22,126
3.22,128
3.22,132
3.22,133
3.23,129
3.23,125
3.23,122
3.23,118
3.23,114
3.23,112
3.24,110
3.24,108
3.24,104
3.24,104
3.24,107
3.24,111
3.25,110
3.25,108
3.25,112
3.25,122
3.25,129
3.25,127
3.26,126
3.26,125
3.26,123
3.26,122
3.26,123
3.26,126
3.26,129
3.27,126
3.27,122
3.27,121
3.27,121
3.27,120
3.27,116
3.28,113
3.28,113
3.28,117
3.28,117
3.28,118
3.28,122
3.29,123
3.29,121
3.29,118
3.29,117
3.29,117
3.29,114
3.3,111
3.3,109
3.3,105
3.3,102
3.3,102
3.3,103
3.3,100
3.31,99
3.31,97
3.31,95
3.31,98
3.31,98
3.31,99
3.32,99
3.32,97
3.32,95
3.32,92
3.32,89
3.32,88
3.32,90
3.33,92
3.33,92
3.33,90
3.33,88
3.33,86
3.33,84
3.34,81
3.34,81
3.34,80
3.34,79
3.34,81
3.34,82
3.35,80
3.35,78
3.35,79
3.35,79
3.35,77
3.35,75
3.35,73
3.36,72
3.36,72
3.36,72
3.36,72
3.36,70
3.36,69
3.36,69
3.37,70
3.37,69
3.37,68
3.37,66
3.37,65
3.38,65
3.38,65
3.38,66
3.38,67
3.38,66
3.38,64
3.38,63
3.39,61
3.39,59
3.39,60
3.39,62
3.39,62
3.39,62
3.39,61
3.4,60
3.4,61
3.4,65
3.4,66
3.4,65
3.4,64
3.41,63
3.41,63
3.41,66
3.41,69
3.41,71
3.41,71
3.42,73
3.42,77
3.42,79
3.42,79
3.42,78
3.42,77
3.42,76
3.43,75
3.43,78
3.43,86
3.43,89
3.43,87
3.43,92
3.43,98
3.44,103
3.44,106
3.44,104
3.44,101
3.44,100
3.44,99
3.45,97
3.45,96
3.45,94
3.45,92
3.45,89
3.45,87
3.45,86
3.46,83
3.46,80
3.46,78
3.46,76
3.46,74
3.46,72
3.47,70
3.47,69
3.47,67
3.47,65
3.47,64
3.47,65
3.48,65
3.48,64
3.48,63
3.48,61
3.48,60
3.48,59
3.48,58
3.49,56
3.49,55
3.49,55
3.49,56
3.49,57
3.49,59
3.5,61
3.5,62
3.5,60
3.5,61
3.5,62
3.5,61
3.51,61
3.51,64
3.51,67
3.51,66
3.51,64
3.51,64
3.51,66
3.52,68
3.52,68
3.52,70
3.52,78
3.52,81
3.52,80
3.52,78
3.53,76
3.53,76
3.53,79
3.53,82
3.53,81
3.53,80
3.54,82
3.54,82
3.54,81
3.54,80
3.54,80
3.54,78
3.55,76
3.55,74
3.55,73
3.55,75
3.55,74
3.55,75
3.55,73
3.56,75
3.56,76
3.56,75
3.56,76
3.56,76
3.56,74
3.57,72
3.57,70
3.57,69
3.57,69
3.57,67
3.57,67
3.57,67
3.58,68
3.58,66
3.58,64
3.58,63
3.58,62
3.58,63
3.59,62
3.59,61
3.59,66
3.59,76
3.59,78
3.59,78
3.59,83
3.6,86
3.6,87
3.6,86
3.6,85
3.6,83
3.6,80
3.61,79
3.61,80
3.61,81
3.61,81
3.61,81
3.61,81
3.61,79
3.62,77
3.62,75
3.62,74
3.62,74
3.62,73
3.62,71
3.63,69
3.63,68
3.63,66
3.63,65
3.63,63
